No,image,text,context,modifier,gpt,gemini
50,image50-1.png,There are at least four rats in the boxes.,precise,superlative,FALSE,TRUE
50,image50-1.png,There are more than three rats in the boxes.,precise,comparative,TRUE,TRUE
50,image50-2.png,There are four rats in the boxes.,approximate,bare,FALSE,TRUE
50,image50-2.png,There are at least four rats in the boxes.,approximate,superlative,TRUE,TRUE
50,image50-2.png,There are more than three rats in the boxes.,approximate,comparative,TRUE,TRUE
50,image50-2.png,There are more than three rats in the boxes.,approximate,comparative,TRUE,TRUE
50,image50-1.png,There are four rats in the boxes.,precise,bare,FALSE,FALSE
50,image50-1.png,There are at least four rats in the boxes.,precise,superlative,FALSE,TRUE
50,image50-1.png,There are more than three rats in the boxes.,precise,comparative,TRUE,TRUE
50,image50-2.png,There are four rats in the boxes.,approximate,bare,FALSE,TRUE
50,image50-2.png,There are more than three rats in the boxes.,approximate,comparative,FALSE,TRUE
50,image50-1.png,There are four rats in the boxes.,precise,bare,FALSE,FALSE
50,image50-1.png,There are at least four rats in the boxes.,precise,superlative,FALSE,TRUE
50,image50-1.png,There are more than three rats in the boxes.,precise,comparative,TRUE,TRUE
50,image50-2.png,There are four rats in the boxes.,approximate,bare,TRUE,TRUE
50,image50-2.png,There are at least four rats in the boxes.,approximate,superlative,TRUE,TRUE
51,image51-2.png,There are four clams in the boxes.,approximate,bare,TRUE,FALSE
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,FALSE,FALSE
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,TRUE,FALSE
51,image51-1.png,There are four clams in the boxes.,precise,bare,TRUE,FALSE
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,FALSE,FALSE
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,FALSE,FALSE
51,image51-2.png,There are four clams in the boxes.,approximate,bare,FALSE,FALSE
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,TRUE,FALSE
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,TRUE,FALSE
51,image51-1.png,There are four clams in the boxes.,precise,bare,FALSE,FALSE
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,FALSE,FALSE
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,FALSE,FALSE
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,TRUE,FALSE
51,image51-1.png,There are four clams in the boxes.,precise,bare,FALSE,FALSE
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,TRUE,FALSE
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,FALSE,FALSE
51,image51-2.png,There are four clams in the boxes.,approximate,bare,TRUE,FALSE
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,FALSE,FALSE
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,TRUE,FALSE
51,image51-1.png,There are four clams in the boxes.,precise,bare,FALSE,FALSE
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,TRUE,FALSE
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,TRUE,FALSE
51,image51-2.png,There are four clams in the boxes.,approximate,bare,FALSE,FALSE
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,TRUE,FALSE
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,TRUE,FALSE
51,image51-1.png,There are four clams in the boxes.,precise,bare,TRUE,FALSE
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,TRUE,FALSE
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,FALSE,FALSE
51,image51-2.png,There are four clams in the boxes.,approximate,bare,FALSE,FALSE
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,TRUE,FALSE
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,FALSE,FALSE
51,image51-1.png,There are four clams in the boxes.,precise,bare,TRUE,FALSE
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,TRUE,FALSE
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,FALSE,FALSE
51,image51-2.png,There are four clams in the boxes.,approximate,bare,FALSE,FALSE
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,TRUE,FALSE
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,TRUE,FALSE
51,image51-1.png,There are four clams in the boxes.,precise,bare,TRUE,FALSE
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,FALSE,FALSE
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,FALSE,FALSE
51,image51-2.png,There are four clams in the boxes.,approximate,bare,FALSE,FALSE
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,FALSE,FALSE
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,FALSE,FALSE
51,image51-1.png,There are four clams in the boxes.,precise,bare,TRUE,FALSE
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,TRUE,FALSE
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,FALSE,FALSE
51,image51-2.png,There are four clams in the boxes.,approximate,bare,TRUE,FALSE
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,TRUE,FALSE
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,TRUE,FALSE
51,image51-1.png,There are four clams in the boxes.,precise,bare,TRUE,FALSE
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,TRUE,FALSE
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,FALSE,FALSE
51,image51-2.png,There are four clams in the boxes.,approximate,bare,FALSE,FALSE
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,TRUE,FALSE
51,image51-1.png,There are four clams in the boxes.,precise,bare,TRUE,FALSE
51,image51-1.png,There are at least four clams in the boxes.,precise,superlative,FALSE,FALSE
51,image51-1.png,There are more than three clams in the boxes.,precise,comparative,FALSE,FALSE
51,image51-2.png,There are four clams in the boxes.,approximate,bare,FALSE,FALSE
51,image51-2.png,There are at least four clams in the boxes.,approximate,superlative,FALSE,FALSE
51,image51-2.png,There are more than three clams in the boxes.,approximate,comparative,TRUE,FALSE
52,image52-1.png,There are four snails in the boxes.,precise,bare,TRUE,TRUE
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,TRUE,TRUE
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,TRUE,TRUE
52,image52-2.png,There are four snails in the boxes.,approximate,bare,FALSE,FALSE
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,TRUE,TRUE
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,TRUE,TRUE
52,image52-1.png,There are four snails in the boxes.,precise,bare,TRUE,TRUE
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,TRUE,TRUE
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,TRUE,TRUE
52,image52-2.png,There are four snails in the boxes.,approximate,bare,TRUE,FALSE
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,TRUE,TRUE
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,TRUE,TRUE
52,image52-1.png,There are four snails in the boxes.,precise,bare,TRUE,TRUE
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,TRUE,TRUE
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,TRUE,TRUE
52,image52-2.png,There are four snails in the boxes.,approximate,bare,TRUE,FALSE
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,TRUE,TRUE
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,TRUE,TRUE
52,image52-1.png,There are four snails in the boxes.,precise,bare,TRUE,TRUE
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,TRUE,TRUE
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,TRUE,TRUE
52,image52-2.png,There are four snails in the boxes.,approximate,bare,TRUE,FALSE
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,TRUE,TRUE
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,TRUE,TRUE
52,image52-1.png,There are four snails in the boxes.,precise,bare,TRUE,TRUE
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,TRUE,TRUE
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,TRUE,TRUE
52,image52-2.png,There are four snails in the boxes.,approximate,bare,TRUE,FALSE
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,TRUE,TRUE
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,TRUE,TRUE
52,image52-1.png,There are four snails in the boxes.,precise,bare,TRUE,TRUE
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,TRUE,TRUE
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,TRUE,TRUE
52,image52-2.png,There are four snails in the boxes.,approximate,bare,TRUE,FALSE
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,TRUE,TRUE
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,TRUE,TRUE
52,image52-1.png,There are four snails in the boxes.,precise,bare,TRUE,TRUE
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,TRUE,TRUE
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,TRUE,TRUE
52,image52-2.png,There are four snails in the boxes.,approximate,bare,TRUE,FALSE
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,TRUE,TRUE
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,TRUE,TRUE
52,image52-1.png,There are four snails in the boxes.,precise,bare,TRUE,TRUE
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,TRUE,TRUE
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,TRUE,TRUE
52,image52-2.png,There are four snails in the boxes.,approximate,bare,TRUE,FALSE
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,TRUE,TRUE
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,TRUE,TRUE
52,image52-1.png,There are four snails in the boxes.,precise,bare,TRUE,TRUE
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,TRUE,TRUE
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,TRUE,TRUE
52,image52-2.png,There are four snails in the boxes.,approximate,bare,TRUE,FALSE
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,TRUE,TRUE
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,TRUE,TRUE
52,image52-1.png,There are four snails in the boxes.,precise,bare,TRUE,TRUE
52,image52-1.png,There are at least four snails in the boxes.,precise,superlative,TRUE,TRUE
52,image52-1.png,There are more than three snails in the boxes.,precise,comparative,TRUE,TRUE
52,image52-2.png,There are four snails in the boxes.,approximate,bare,TRUE,FALSE
52,image52-2.png,There are at least four snails in the boxes.,approximate,superlative,TRUE,TRUE
52,image52-2.png,There are more than three snails in the boxes.,approximate,comparative,TRUE,TRUE
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,TRUE,TRUE
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,TRUE,TRUE
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,TRUE,TRUE
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,FALSE,FALSE
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,TRUE,TRUE
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,FALSE,TRUE
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,TRUE,TRUE
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,TRUE,TRUE
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,TRUE,TRUE
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,FALSE,FALSE
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,TRUE,TRUE
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,TRUE,TRUE
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,TRUE,TRUE
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,TRUE,TRUE
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,FALSE,TRUE
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,FALSE,FALSE
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,TRUE,TRUE
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,TRUE,TRUE
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,TRUE,TRUE
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,TRUE,TRUE
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,TRUE,TRUE
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,TRUE,FALSE
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,TRUE,TRUE
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,TRUE,TRUE
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,TRUE,TRUE
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,TRUE,TRUE
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,FALSE,TRUE
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,TRUE,FALSE
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,TRUE,TRUE
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,TRUE,TRUE
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,TRUE,TRUE
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,TRUE,TRUE
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,FALSE,TRUE
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,TRUE,FALSE
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,TRUE,TRUE
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,TRUE,TRUE
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,TRUE,TRUE
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,TRUE,TRUE
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,TRUE,TRUE
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,FALSE,FALSE
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,TRUE,TRUE
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,TRUE,TRUE
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,TRUE,TRUE
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,TRUE,TRUE
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,TRUE,TRUE
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,FALSE,FALSE
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,TRUE,TRUE
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,TRUE,TRUE
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,TRUE,TRUE
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,TRUE,TRUE
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,TRUE,TRUE
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,TRUE,FALSE
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,TRUE,TRUE
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,TRUE,TRUE
53,image53-1.png,There are four squirrels in the boxes.,precise,bare,TRUE,TRUE
53,image53-1.png,There are at least four squirrels in the boxes.,precise,superlative,TRUE,TRUE
53,image53-1.png,There are more than three squirrels in the boxes.,precise,comparative,TRUE,TRUE
53,image53-2.png,There are four squirrels in the boxes.,approximate,bare,FALSE,FALSE
53,image53-2.png,There are at least four squirrels in the boxes.,approximate,superlative,TRUE,TRUE
53,image53-2.png,There are more than three squirrels in the boxes.,approximate,comparative,TRUE,TRUE
54,image54-1.png,There are four penguins in the boxes.,precise,bare,TRUE,TRUE
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,TRUE,TRUE
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,TRUE,TRUE
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,TRUE,FALSE
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,TRUE,TRUE
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,TRUE,TRUE
54,image54-1.png,There are four penguins in the boxes.,precise,bare,TRUE,TRUE
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,TRUE,TRUE
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,TRUE,TRUE
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,FALSE,FALSE
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,TRUE,TRUE
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,TRUE,TRUE
54,image54-1.png,There are four penguins in the boxes.,precise,bare,TRUE,TRUE
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,TRUE,TRUE
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,TRUE,TRUE
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,TRUE,FALSE
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,TRUE,TRUE
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,TRUE,TRUE
54,image54-1.png,There are four penguins in the boxes.,precise,bare,TRUE,TRUE
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,TRUE,TRUE
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,TRUE,TRUE
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,TRUE,FALSE
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,TRUE,TRUE
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,TRUE,TRUE
54,image54-1.png,There are four penguins in the boxes.,precise,bare,TRUE,TRUE
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,TRUE,TRUE
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,TRUE,TRUE
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,TRUE,FALSE
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,TRUE,TRUE
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,TRUE,TRUE
54,image54-1.png,There are four penguins in the boxes.,precise,bare,TRUE,TRUE
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,TRUE,TRUE
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,TRUE,TRUE
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,TRUE,FALSE
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,TRUE,TRUE
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,TRUE,TRUE
54,image54-1.png,There are four penguins in the boxes.,precise,bare,TRUE,TRUE
54,image54-1.png,There are four penguins in the boxes.,precise,bare,TRUE,TRUE
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,TRUE,TRUE
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,TRUE,TRUE
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,FALSE,FALSE
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,TRUE,TRUE
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,TRUE,TRUE
54,image54-1.png,There are four penguins in the boxes.,precise,bare,TRUE,TRUE
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,TRUE,TRUE
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,TRUE,TRUE
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,TRUE,FALSE
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,TRUE,TRUE
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,TRUE,TRUE
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,TRUE,TRUE
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,TRUE,TRUE
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,TRUE,FALSE
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,TRUE,TRUE
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,TRUE,TRUE
54,image54-1.png,There are four penguins in the boxes.,precise,bare,TRUE,TRUE
54,image54-1.png,There are at least four penguins in the boxes.,precise,superlative,TRUE,TRUE
54,image54-1.png,There are more than three penguins in the boxes.,precise,comparative,TRUE,TRUE
54,image54-2.png,There are four penguins in the boxes.,approximate,bare,TRUE,FALSE
54,image54-2.png,There are at least four penguins in the boxes.,approximate,superlative,TRUE,TRUE
54,image54-2.png,There are more than three penguins in the boxes.,approximate,comparative,TRUE,TRUE
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,TRUE,TRUE
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,TRUE,TRUE
55,image55-1.png,There are four gifts in the boxes.,precise,bare,FALSE,FALSE
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,TRUE,TRUE
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,TRUE,TRUE
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,TRUE,FALSE
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,FALSE,TRUE
55,image55-1.png,There are four gifts in the boxes.,precise,bare,FALSE,FALSE
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,TRUE,TRUE
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,TRUE,TRUE
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,TRUE,FALSE
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,TRUE,TRUE
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,TRUE,TRUE
55,image55-1.png,There are four gifts in the boxes.,precise,bare,TRUE,FALSE
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,TRUE,TRUE
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,TRUE,TRUE
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,TRUE,FALSE
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,TRUE,TRUE
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,TRUE,TRUE
55,image55-1.png,There are four gifts in the boxes.,precise,bare,FALSE,FALSE
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,TRUE,TRUE
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,TRUE,TRUE
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,TRUE,FALSE
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,TRUE,TRUE
55,image55-1.png,There are four gifts in the boxes.,precise,bare,FALSE,FALSE
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,TRUE,TRUE
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,TRUE,TRUE
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,TRUE,FALSE
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,TRUE,TRUE
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,TRUE,TRUE
55,image55-1.png,There are four gifts in the boxes.,precise,bare,FALSE,FALSE
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,TRUE,TRUE
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,TRUE,TRUE
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,TRUE,FALSE
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,TRUE,TRUE
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,TRUE,TRUE
55,image55-1.png,There are four gifts in the boxes.,precise,bare,TRUE,FALSE
55,image55-1.png,There are four gifts in the boxes.,precise,bare,TRUE,FALSE
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,TRUE,TRUE
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,TRUE,TRUE
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,TRUE,FALSE
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,TRUE,TRUE
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,TRUE,TRUE
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,TRUE,TRUE
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,TRUE,TRUE
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,TRUE,FALSE
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,TRUE,TRUE
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,TRUE,TRUE
55,image55-1.png,There are four gifts in the boxes.,precise,bare,TRUE,FALSE
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,TRUE,TRUE
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,TRUE,TRUE
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,TRUE,FALSE
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,TRUE,TRUE
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,TRUE,TRUE
55,image55-1.png,There are four gifts in the boxes.,precise,bare,TRUE,FALSE
55,image55-1.png,There are at least four gifts in the boxes.,precise,superlative,TRUE,TRUE
55,image55-1.png,There are more than three gifts in the boxes.,precise,comparative,FALSE,TRUE
55,image55-2.png,There are four gifts in the boxes.,approximate,bare,TRUE,FALSE
55,image55-2.png,There are at least four gifts in the boxes.,approximate,superlative,TRUE,TRUE
55,image55-2.png,There are more than three gifts in the boxes.,approximate,comparative,FALSE,TRUE
56,image56-1.png,There are four trophies in the boxes.,precise,bare,TRUE,TRUE
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,TRUE,TRUE
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,TRUE,TRUE
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,TRUE,FALSE
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,TRUE,TRUE
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,TRUE,TRUE
56,image56-1.png,There are four trophies in the boxes.,precise,bare,TRUE,TRUE
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,TRUE,TRUE
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,TRUE,TRUE
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,TRUE,FALSE
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,TRUE,TRUE
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,TRUE,TRUE
56,image56-1.png,There are four trophies in the boxes.,precise,bare,TRUE,TRUE
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,TRUE,TRUE
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,TRUE,TRUE
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,TRUE,FALSE
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,TRUE,TRUE
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,TRUE,TRUE
56,image56-1.png,There are four trophies in the boxes.,precise,bare,TRUE,TRUE
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,TRUE,TRUE
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,TRUE,TRUE
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,TRUE,FALSE
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,TRUE,TRUE
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,TRUE,TRUE
56,image56-1.png,There are four trophies in the boxes.,precise,bare,TRUE,TRUE
56,image56-1.png,There are at least four trophies in the boxes.,precise,superlative,TRUE,TRUE
56,image56-1.png,There are more than three trophies in the boxes.,precise,comparative,TRUE,TRUE
56,image56-2.png,There are four trophies in the boxes.,approximate,bare,TRUE,FALSE
56,image56-2.png,There are at least four trophies in the boxes.,approximate,superlative,TRUE,TRUE
56,image56-2.png,There are more than three trophies in the boxes.,approximate,comparative,TRUE,TRUE
56,image56-1.png,There are four trophies in the boxes.,precise,bare,TRUE,TRUE
